0,0.6072220043779823
1,0.6034849845003456
2,0.5997578720659585
3,0.5960405209713484
4,0.5923327844335908
5,0.5886345150323633
6,0.5849455647522679
7,0.5812657850244497
8,0.5775950267693217
9,0.5739331404367709
10,0.5702799760488068
11,0.5666353832396375
12,0.5629992112968321
13,0.5593713092021733
14,0.555751525671627
15,0.5521397091955115
16,0.5485357080783536
17,0.5449393704782994
18,0.5413505444464801
19,0.5377690779663429
20,0.5341948189915464
21,0.5306276154851005
22,0.5270673154575254
23,0.5235137670042308
24,0.5199668183436181
25,0.5164263178539069
26,0.5128921141107731
27,0.5093640559232432
28,0.5058419923708952
29,0.5023257728394424
30,0.49881524705672237
31,0.49531026512802967
32,0.4918106775717812
33,0.4883163353537772
34,0.4848270899222371
35,0.4813427932416255
36,0.47786329782729847
37,0.4743884567783232
38,0.47091812381115666
39,0.4674521532928622
40,0.46399040027339417
41,0.4605327205180379
42,0.4570789705396771
43,0.453629007630119
44,0.45018268989176435
45,0.446739876268398
46,0.44330042657621227
47,0.43986420153383204
48,0.4364310627928364
49,0.43300087296661666
50,0.42957349566101294
51,0.4261487955021953
52,0.4227266381660276
53,0.4193068904061273
54,0.41588942008229396
55,0.4124740961876328
56,0.40906078887636454
57,0.40564936949079383
58,0.4022397105874587
59,0.3988316859641745
60,0.39542517068572003
61,0.3920200411090442
62,0.38861617490921835
63,0.38521345110396416
64,0.38181175007811785
65,0.37841095360820337
66,0.3750109448862176
67,0.37161160854257735
68,0.36821283067017696
69,0.3648144988464439
70,0.3614165021560614
71,0.3580187312129731
72,0.3546210781822333
73,0.351223436800994
74,0.34782570239970484
75,0.3444277719228188
76,0.3410295439486632
77,0.3376309187096495
78,0.33423179811145165
79,0.33083208575238165
80,0.32743168694174374
81,0.32403050871864686
82,0.3206284598695209
83,0.31722545094591076
84,0.313821394281727
85,0.3104162040098514
86,0.3070097960785482
87,0.3036020882676807
88,0.30019300020434536
89,0.2967824533776201
90,0.2933703711541522
91,0.2899566787916441
92,0.28654130345412865
93,0.28312417422411496
94,0.27970522211692755
95,0.27628438009308476
96,0.27286158307085495
97,0.2694367679377553
98,0.2660098735626639
99,0.2625808408069537
100,0.25914961253448915
101,0.255716133622928
102,0.2522803509730265
103,0.24884221351797753
104,0.24540167223260198
105,0.24195868014244779
106,0.23851319233064383
107,0.23506516594713225
108,0.2316145602150057
109,0.22816133643713155
110,0.22470545800373692
111,0.22124689039704654
112,0.21778560119751256
113,0.21432156008866796
114,0.21085473886197031
115,0.2073851114203816
116,0.20391265378278287
117,0.20043734408660613
118,0.19695916259119708
119,0.19347809167931823
120,0.18999411586027476
121,0.18650722176991943
122,0.1830173981724787
123,0.1795246359610572
124,0.17602892815686297
125,0.1725302699099158
126,0.16902865849701385
127,0.1655240933209569
128,0.1620165759086672
129,0.158506109908655
130,0.15499270108821953
131,0.15147635733016265
132,0.14795708862942947
133,0.14443490708832205
134,0.1409098269119081
135,0.13738186440338246
136,0.13385103795744224
137,0.1303173680551644
138,0.1267808772568447
139,0.12324159019487484
140,0.11969953356666786
141,0.11615473612585123
142,0.11260722867474349
143,0.10905704405448023
144,0.1055042171363046
145,0.10194878481104909
146,0.09839078597933829
147,0.09483026154017943
148,0.09126725438002072
149,0.08770180936100253
150,0.08413397330831357
151,0.08056379499819755
152,0.07699132514389219
153,0.07341661638307116
154,0.06983972326249767
155,0.06626070222486066
156,0.06267961159310516
157,0.0590965115545217
158,0.05551146414615088
159,0.05192453323745667
160,0.048335784514159534
161,0.04474528546047164
162,0.041153105342383624
163,0.03755931518910887
164,0.0339639877744798
165,0.03036719759833973
166,0.026769020867863803
167,0.02316953547649919
168,0.01956882098566349
169,0.015966958602651536
170,0.01236403116070313
171,0.008760123097713457
